,Unnamed: 0,street,suburb,government_area,market,country,country_code,_id,longitude,latitude
4251,4251,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,32099571,114.18328,22.27229
4252,4252,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,32159739,-43.19515331594631,-22.98279303424604
4253,4253,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,32166129,2.1781,41.38016
4254,4254,"Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,32237387,28.98264,41.03526
4255,4255,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,32338059,-156.68888,20.95005
4256,4256,"Hong Kong, Kowloon, Hong Kong",Wong Tai Sin,Wong Tai Sin,Hong Kong,China,HK,32503574,114.18613,22.33843
4257,4257,"Barcelona, Barcelona, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,32546106,2.16075,41.39643
4258,4258,"Hilo, HI, United States",Island of Hawaiʻi,South Hilo,The Big Island,United States,US,32546244,-155.06646,19.70905
4259,4259,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,China,HK,32645900,114.16907,22.32345
4260,4260,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32734009,114.17161,22.3177
4261,4261,"Barcelona, CT, Spain",La Barceloneta,la Barceloneta,Barcelona,Spain,ES,32805549,2.19137,41.37849
4262,4262,"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,32835270,-73.60671,45.47281
4263,4263,"Dee Why, NSW, Australia",,Warringah,Sydney,Australia,AU,32843905,151.29126,-33.7529
4264,4264,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,3288487,-43.44788140018425,-23.01054142728607
4265,4265,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,32934486,-73.59153,45.51793
4266,4266,"Brooklyn, NY, United States",Brooklyn,Williamsburg,New York,United States,US,3376567,-73.94673,40.70926
4267,4267,"Istanbul / Beyoglu, Istanbul Province, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,3383677,28.98076,41.03062
4268,4268,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,31506064,-43.187826726539946,-22.968618498940213
4269,4269,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,4069429,-157.83386,21.28741
4270,4270,"Rio, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,3157408,-43.19337185431951,-22.98561033208582
4271,4271,"Barra de Guaratiba, Rio de Janeiro, Brazil",Barra de Guaratiba,Barra de Guaratiba,Other (International),Brazil,BR,31989710,-43.567711135204846,-23.064334319655416
4272,4272,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32024517,114.1697,22.32224
4273,4273,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,3208863,-43.39617818638937,-22.96772854125836
4274,4274,"Barcelona, CT, Spain",Sant Antoni,Sant Antoni,Barcelona,Spain,ES,32165831,2.1621,41.38468
4275,4275,"Hong Kong, Hong Kong",,Islands,Hong Kong,China,HK,32224265,113.98262,22.23868
4276,4276,"Hong Kong, 香港島, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,32281660,114.18272,22.27776
4277,4277,"Barcelona, Catalunya, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,32308714,2.16954,41.37754
4278,4278,"Barcelona, Spain",Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,32338168,2.1529,41.38684
4279,4279,"Honolulu, HI, United States",Waikiki,Primary Urban Center,Oahu,United States,US,32338915,-157.83898,21.28441
4280,4280,"Barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,32375230,2.17597,41.40204
4281,4281,"Istanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,3254016,28.97989,41.00463
4282,4282,"Barcelona, Catalunya, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,32541101,2.16684,41.38197
4283,4283,"Hong Kong, New Territories, Hong Kong",,Tuen Mun,Hong Kong,China,HK,32603163,113.98952,22.3768
4284,4284,"İstanbul, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,3335550,29.00152,41.04384
4285,4285,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,336569,-43.18311802407714,-22.944907761773145
4286,4286,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,3464992,-8.61215,41.14234
4287,4287,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,349618,-43.20766538065688,-22.981098379281597
4288,4288,"İstanbul, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,3503965,28.98152,41.03018
4289,4289,"İstanbul, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,3517568,28.97755,41.02669
4290,4290,"Montreal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,3532235,-73.5743,45.54794
4291,4291,"New York, NY, United States",Manhattan,Nolita,New York,United States,US,4016121,-73.99351,40.72322
4292,4292,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,4178954,-8.60452,41.1498
4293,4293,"Brooklyn, NY, United States",Brooklyn,Bushwick,New York,United States,US,3404472,-73.90645,40.69502
4294,4294,"Hilo, HI, United States",Island of Hawaiʻi,South Hilo,The Big Island,United States,US,342139,-155.09657,19.71831
4295,4295,"Montreal, QC, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,3527622,-73.60301,45.52683
4296,4296,"Barcelona, Catalonia, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,3567993,2.17357,41.38985
4297,4297,"New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,3952093,-73.97513000000001,40.79407
4298,4298,"Barcelona, Catalonia, Spain",El Raval,el Raval,Barcelona,Spain,ES,4044871,2.16881,41.38484
4299,4299,"Avalon, NSW, Australia",Avalon,Pittwater,Sydney,Australia,AU,4076976,151.31844,-33.6258
4300,4300,"Ryde, NSW, Australia",Putney,Ryde,Sydney,Australia,AU,4138110,151.10404,-33.81454
4301,4301,"Rozelle, NSW, Australia",Lilyfield/Rozelle,Leichhardt,Sydney,Australia,AU,4164487,151.17121,-33.8672
4302,4302,"Santiago, Porto District, Portugal",,Melres e Medas,Porto,Portugal,PT,404688,-8.41225,41.07471
4303,4303,"Brooklyn, NY, United States",Brooklyn,Windsor Terrace,New York,United States,US,4052514,-73.97985,40.6501
4304,4304,"Barcelona, Catalonia, Spain",Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,357958,2.15547,41.38736
4305,4305,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,3930842,-73.93906,40.71494
4306,4306,"Brooklyn , NY, United States",Brooklyn,Bedford-Stuyvesant,New York,United States,US,3963635,-73.93705,40.68043
4307,4307,"Queens, NY, United States",Sunnyside,Woodside,New York,United States,US,3975630,-73.91172,40.74433
4308,4308,"Istanbul, Istanbul Province, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,4144356,28.9839,41.03577
4309,4309,"Kağıthane, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,31492265,29.0041,41.08576
4310,4310,"Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,31504921,28.98263,41.03762
4311,4311,"Beşiktaş, İstanbul, Turkey",Ortaköy,Besiktas,Istanbul,Turkey,TR,31613810,29.02404,41.04988
4312,4312,"Estácio, Rio de Janeiro, Brazil",Estacio,Estácio,Rio De Janeiro,Brazil,BR,31598034,-43.2063933581498,-22.914730794351065
4313,4313,"Hong Kong, Kowloon, Hong Kong",King's Park,Yau Tsim Mong,Hong Kong,China,HK,31632468,114.1722,22.31226
4314,4314,"Montréal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,31693770,-73.56128,45.52468
4315,4315,"Şişli, İstanbul, Turkey",Taksim,Sisli,Istanbul,Turkey,TR,31772760,28.98422,41.04185
4316,4316,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,31905370,114.17139,22.30441
4317,4317,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,31913823,-8.6069,41.14211
4318,4318,"Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,3201230,-43.194110591711386,-22.983884115391252
4319,4319,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,320446,114.17976,22.27599
4320,4320,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,3210248,-43.32724684631953,-23.00335454176576
4321,4321,"Barcelona, Catalunya, Spain",Sant Pere/Santa Caterina,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,32102597,2.1848,41.38359
4322,4322,"Tijuca, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,32131343,-43.231450171626776,-22.92706116427369
4323,4323,"Barcelona, Catalunya, Spain",La Vila Olímpica,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,32235324,2.19072,41.39212
4324,4324,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,32236818,-8.60881,41.14877
4325,4325,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,32265418,-8.60532,41.1442
4326,4326,"Barcelona, Catalonia, Spain",La Verneda i La Pau,la Verneda i la Pau,Barcelona,Spain,ES,3238474,2.20658,41.4221
4327,4327,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,32548455,-73.57126,45.51387
4328,4328,"深圳市, 广东省, China",,North,Hong Kong,China,CN,32928274,114.12917,22.54134
4329,4329,"Istanbul, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,3355353,28.97111,41.00582
4330,4330,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,34177,29.03882,41.06901
4331,4331,"Istanbul, Istanbul Province, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,3517150,28.97515,41.0284
4332,4332,"Pyrmont, NSW, Australia",Pyrmont,Sydney,Sydney,Australia,AU,3731634,151.18813,-33.86895
4333,4333,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,31708004,114.17075,22.31436
4334,4334,"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,China,HK,31764157,114.15162,22.28611
4335,4335,"Estácio, Rio de Janeiro, Brazil",Estacio,Estácio,Rio De Janeiro,Brazil,BR,31808341,-43.206200975012464,-22.915819208931
4336,4336,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,31827679,2.17647,41.3811
4337,4337,"Kensington, NSW, Australia",Kingsford,Randwick,Sydney,Australia,AU,31913927,151.22922,-33.9186
4338,4338,"Colyton, NSW, Australia",,Penrith,Sydney,Australia,AU,31963125,150.80185,-33.78762
4339,4339,"Vila Isabel, Rio de Janeiro, Brazil",Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,32008291,-43.25423837247646,-22.91570091893697
4340,4340,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,32040085,-8.60653,41.15322
4341,4341,"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,32082784,-73.62691,45.49398
4342,4342,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,32338783,-157.83923,21.28555
4343,4343,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,32401490,2.1438,41.37945
4344,4344,"Barcelona, Barcelona, Spain",Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,32456345,2.14329,41.3712
4345,4345,"Barcelona, CT, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,32537967,2.16741,41.37992
4346,4346,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,32679910,114.13783,22.28771
4347,4347,"Montréal, QC, Canada",Pointe-Sainte-Charles,Le Sud-Ouest,Montreal,Canada,CA,32896330,-73.5606,45.47889
4348,4348,"Barcelona, Catalonia, Spain",Eixample,el Fort Pienc,Barcelona,Spain,ES,333190,2.18139,41.4012
4349,4349,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,3332055,-8.61746,41.14905
4350,4350,"Barcelona, Catalonia, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,3476107,2.16201,41.40202
4351,4351,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,4025482,-73.57516,45.52557
4352,4352,"Barcelona, CT, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,4150857,2.1678,41.3964
4353,4353,"Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,31507104,28.96944,41.00568
4354,4354,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,31563921,-43.18670238782581,-22.96818693185744
4355,4355,"Tamoios Cabo Frio, RJ, Brazil",,Inhoaíba,Rio De Janeiro,Brazil,BR,31761679,-43.595116683044736,-22.901330765550263
4356,4356,"Waimea, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,318028,-155.6971,20.02342
4357,4357,"Barcelona, CT, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,31951516,2.17172,41.39197
4358,4358,"Centro, Rio de Janeiro, Brazil",Centro,Centro,Rio De Janeiro,Brazil,BR,32181448,-43.18672444219647,-22.9072681760141
4359,4359,"Waimanalo, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,32280408,-157.6991,21.33685
4360,4360,"Barcelona, Catalunya, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,32309279,2.17168,41.38243
4361,4361,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,32355490,-73.58574,45.528
4362,4362,"Kailua-Kona, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,32385079,-155.96931,19.5937
4363,4363,"İstanbul, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,32432419,28.98768,41.07305
4364,4364,"Shenzhen Shi, Guangdong Sheng, China",,North,Hong Kong,China,CN,32436791,114.11738,22.5339
4365,4365,"Barcelona, Catalunya, Spain",El Congrés i els Indians,el Congrés i els Indians,Barcelona,Spain,ES,32454803,2.1833,41.42559
4366,4366,"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,China,HK,32476385,114.14682,22.28654
4367,4367,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32618302,114.16987,22.32131
4368,4368,"Kowloon, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32679285,114.17399,22.29761
4369,4369,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,32759894,114.17182,22.29733
4370,4370,"Barcelona, CT, Spain",Sant Antoni,Sant Antoni,Barcelona,Spain,ES,32774643,2.15819,41.37534
4371,4371,"Hong Kong, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32847674,114.1693,22.31121
4372,4372,"Koloa, HI, United States",Kauaʻi,Koloa-Poipu,Kauai,United States,US,3308303,-159.47392,21.88166
4373,4373,"Barcelona, Catalonia, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,3432115,2.15749,41.40111
4374,4374,"New York, NY, United States",Lower East Side,Lower East Side,New York,United States,US,3530395,-73.99169,40.72274
4375,4375,"Istanbul, Istanbul Province, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,3633808,29.03951,41.08732
4376,4376,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,3729694,-8.62033,41.16287
4377,4377,"Barcelona, Barcelona, Spain",Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,3735449,2.17234,41.39896
4378,4378,"Porto, Porto District, Portugal",,Paranhos,Porto,Portugal,PT,3816200,-8.59357,41.17681
4379,4379,"Barcelona, Cataluña, Catalonia, Spain",Horta-Guinardó,Can Baró,Barcelona,Spain,ES,3855119,2.16005,41.41757
4380,4380,"Itanhangá, Rio de Janeiro, Brazil",Barra da Tijuca,Itanhangá,Rio De Janeiro,Brazil,BR,31633508,-43.3089920906442,-23.000267657501187
4381,4381,"Cihangir, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,31644399,28.98365,41.03007
4382,4382,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,31984148,-43.191698939340746,-22.977490594170355
4383,4383,"Rio, Rio de Janeiro, Brazil",Catumbi,Catumbi,Rio De Janeiro,Brazil,BR,3200487,-43.19621497828868,-22.918042755925818
4384,4384,"Montréal, QC, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,32025949,-73.57141,45.51503
4385,4385,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,32195716,-8.60926,41.1438
4386,4386,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,32340227,-73.57839,45.52113
4387,4387,"Montréal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,32699333,-73.58714,45.543
4388,4388,"Hong Kong Island, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,32707786,114.15296,22.28168
4389,4389,"Montréal, Québec, Canada",Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,32823084,-73.61182,45.47733
4390,4390,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,347803,-156.67426,20.87519
4391,4391,"Queens, NY, United States",Forest Hills,Forest Hills,New York,United States,US,3544610,-73.85433,40.73334
4392,4392,"Montreal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,3969482,-73.56398,45.50562
4393,4393,"Barcelona, Catalonia, Spain",Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,4010246,2.16448,41.40378
4394,4394,"New York, NY, United States",Manhattan,Harlem,New York,United States,US,4025329,-73.94117,40.81586
4395,4395,"Montreal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,4183200,-73.60561,45.53702
4396,4396,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,4001099,114.16828,22.3127
4397,4397,"Queens, NY, United States",Forest Hills,Forest Hills,New York,United States,US,4120182,-73.84915,40.71293
4398,4398,"Darlinghurst, NSW, Australia",Darlinghurst,Sydney,Sydney,Australia,AU,3936009,151.22095,-33.87525
4399,4399,"Petersham, NSW, Australia",Petersham,Marrickville,Sydney,Australia,AU,394428,151.15718,-33.8971
4400,4400,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,3147146,-43.32084825593519,-23.01218384099668
4401,4401,"Rio de Janeiro, Rio de Janeiro, Brazil",Leblon,Gávea,Rio De Janeiro,Brazil,BR,316355,-43.22685597814176,-22.979161638502973
4402,4402,"New York, NY, United States",Manhattan,East Village,New York,United States,US,314982,-73.98717,40.73171
4403,4403,"Barcelona, Barcelona, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,31639194,2.16945,41.37182
4404,4404,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,31670584,-43.18528474231668,-22.97025862376159
4405,4405,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,31742674,-43.21377423630173,-22.985618348594446
4406,4406,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,31804891,151.28526,-33.80705
4407,4407,"Hong Kong, Hong Kong Island, Hong Kong",Happy Valley,Wan Chai,Hong Kong,China,HK,31806673,114.18432,22.277
4408,4408,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,3190976,-43.203627046607,-22.98263899033797
4409,4409,"Honolulu, HI, United States",South Shore,Primary Urban Center,Oahu,United States,US,3200122,-157.79174,21.29851
4410,4410,"Brighton-Le-Sands, NSW, Australia",Brighton-Le-Sands,Rockdale,Sydney,Australia,AU,32074640,151.15599,-33.9577
4411,4411,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,32092400,114.17021,22.31342
4412,4412,"Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,China,HK,32092426,114.18218,22.27705
4413,4413,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,32106134,29.00222,41.05594
4414,4414,"Rio, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,3217583,-43.22350821808652,-22.92243301881654
4415,4415,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,32180516,-43.18821833384025,-22.96837082707984
4416,4416,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,32189176,-43.51224099268608,-23.02419318876795
4417,4417,"Rio, Rio de Janeiro, Brazil",Laranjeiras,Laranjeiras,Rio De Janeiro,Brazil,BR,3237716,-43.18351446845545,-22.931686079449907
4418,4418,"Hong Kong, Hong Kong Island, Hong Kong",Central,Central & Western,Hong Kong,China,HK,32678048,114.15492,22.28064
4419,4419,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,China,HK,32933572,114.16922,22.31764
4420,4420,"Kowloon, Tsim Sha Tsui, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,3631518,114.1738,22.29841
4421,4421,"Istanbul, Bayoğlu / Taksim, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,3632907,28.97635,41.0358
4422,4422,"İstanbul, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,3786402,29.06544,40.98764
4423,4423,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,3798786,114.17626,22.2764
4424,4424,"New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,3876850,-73.97531,40.79254
4425,4425,"New Territories, Hong Kong, Shatin, Hong Kong",,Sha Tin,Hong Kong,China,HK,4138543,114.18769,22.38403
